0.000000000000000000e+00,8.073574974834858420e-01,9.277339630742759136e-01
2.000000000000000000e+00,6.997325019024509096e+00,7.396157167933831822e+00
0.000000000000000000e+00,8.799049181970848288e-01,1.554997305495341431e+00
0.000000000000000000e+00,1.288779253911358724e+00,9.903822459743043538e-01
2.000000000000000000e+00,6.883426293755303682e+00,7.118388481572791804e+00
2.000000000000000000e+00,6.598220773957415908e+00,7.322619746566769727e+00
0.000000000000000000e+00,6.437458232831246852e-01,1.105374537752055852e+00
1.000000000000000000e+00,4.221081227183452356e+00,4.638536437444344962e+00
2.000000000000000000e+00,6.770035711112835308e+00,7.022292625068370597e+00
2.000000000000000000e+00,7.687051913441857565e+00,7.254466967126685262e+00
0.000000000000000000e+00,4.731465401555682293e-01,1.325382519917668533e+00
0.000000000000000000e+00,7.362756808371553330e-01,5.302611341630798503e-01
2.000000000000000000e+00,6.817804051245306418e+00,7.186856107466581101e+00
0.000000000000000000e+00,1.002998161836694546e+00,5.008751400423598898e-01
0.000000000000000000e+00,5.855494662373985637e-01,1.266727622122887809e+00
0.000000000000000000e+00,1.457111465947841467e+00,8.758157610562909978e-01
0.000000000000000000e+00,8.471307614840333233e-01,7.574115174340809720e-01
1.000000000000000000e+00,3.592109625536750617e+00,3.754231990910779970e+00
0.000000000000000000e+00,1.012005183654303586e+00,7.736813024146594886e-01
1.000000000000000000e+00,3.747834749613963901e+00,4.208052086495580824e+00
2.000000000000000000e+00,7.056338258353366477e+00,6.786863651468451941e+00
2.000000000000000000e+00,6.337149964720183881e+00,6.779504713194825172e+00
2.000000000000000000e+00,6.589259999440014504e+00,7.517434936114491428e+00
2.000000000000000000e+00,6.778329833874518151e+00,7.409215045503992236e+00
2.000000000000000000e+00,6.796903161190598119e+00,6.621998932419535855e+00
2.000000000000000000e+00,6.692427469717988409e+00,7.074001232995906108e+00
1.000000000000000000e+00,3.641421102737830040e+00,4.235632559092383786e+00
0.000000000000000000e+00,8.868660294101727848e-01,6.718961804872769505e-01
1.000000000000000000e+00,4.248488711961139863e+00,4.141415509243186577e+00
0.000000000000000000e+00,1.050566071828250791e+00,8.996042586904304805e-01
1.000000000000000000e+00,4.134174724267462686e+00,3.602484201154569021e+00
0.000000000000000000e+00,1.041230922385475655e+00,1.034676244427061409e+00
2.000000000000000000e+00,6.820341667711891986e+00,7.071340897807319337e+00
0.000000000000000000e+00,1.053476093384573931e+00,9.871538103562469413e-01
1.000000000000000000e+00,3.504704544806247934e+00,3.130858736430468525e+00
2.000000000000000000e+00,7.249060321734775769e+00,6.691046420920661042e+00
2.000000000000000000e+00,7.193490685057057910e+00,7.337370543890333607e+00
0.000000000000000000e+00,1.031158456421749081e+00,1.408032461528152091e+00
2.000000000000000000e+00,6.826861710216138412e+00,7.704181049327234021e+00
2.000000000000000000e+00,7.171465447763963219e+00,6.912140041689146308e+00
2.000000000000000000e+00,7.311940266818626633e+00,6.798272990786596637e+00
1.000000000000000000e+00,3.889965728683406176e+00,4.165058208040743892e+00
2.000000000000000000e+00,7.436303605196922462e+00,6.300943039506860188e+00
2.000000000000000000e+00,7.048799345046224296e+00,7.014740829335346817e+00
0.000000000000000000e+00,1.310614823760658965e+00,8.181567484582319416e-01
2.000000000000000000e+00,6.992579261758432807e+00,6.858739198719041141e+00
1.000000000000000000e+00,3.428429092285185220e+00,3.771149854511309574e+00
2.000000000000000000e+00,7.094473901216685974e+00,6.974069577920626095e+00
1.000000000000000000e+00,4.114442980643323367e+00,4.035414228999490760e+00
2.000000000000000000e+00,6.977690003435371935e+00,6.756816978639740512e+00
0.000000000000000000e+00,1.323670428227242235e+00,1.120125766378925469e+00
2.000000000000000000e+00,6.982388468034034901e+00,7.001089390192382744e+00
2.000000000000000000e+00,6.943890379770477850e+00,6.713223753850859232e+00
0.000000000000000000e+00,1.288008515765081130e+00,7.489133435668615668e-01
1.000000000000000000e+00,4.480091998437358392e+00,3.544989790960969334e+00
0.000000000000000000e+00,7.095114232158143963e-01,8.949747344105634106e-01
0.000000000000000000e+00,8.513724463012747323e-01,8.443975792628216626e-01
1.000000000000000000e+00,4.151671134044901734e+00,3.961454457185270339e+00
0.000000000000000000e+00,8.879308241135864810e-01,1.314878306501511940e+00
0.000000000000000000e+00,8.622229122470727036e-01,8.624139939514261499e-01
1.000000000000000000e+00,4.099058874980207712e+00,3.875412642233694083e+00
1.000000000000000000e+00,4.242189493501358655e+00,3.971749713115032332e+00
2.000000000000000000e+00,6.831253883917828951e+00,6.862818302353836053e+00
1.000000000000000000e+00,4.108435218938929268e+00,4.069174170518025768e+00
2.000000000000000000e+00,7.091613783849305186e+00,7.112872914659510215e+00
0.000000000000000000e+00,7.569128396446966889e-01,1.191062482588556293e+00
0.000000000000000000e+00,1.050434168450456562e+00,1.181943497916375430e+00
1.000000000000000000e+00,4.222974353490968724e+00,4.095996292843112840e+00
1.000000000000000000e+00,3.819759837449126394e+00,4.085095307146389132e+00
1.000000000000000000e+00,4.111774151271290201e+00,3.919663360476624892e+00
2.000000000000000000e+00,6.701852768128626181e+00,6.794765885731552046e+00
1.000000000000000000e+00,3.557948786542470820e+00,3.738410991630757074e+00
0.000000000000000000e+00,1.430806343806336089e+00,9.154881809342068077e-01
2.000000000000000000e+00,7.055294036439474503e+00,7.173059923662405524e+00
1.000000000000000000e+00,4.108313960476653648e+00,3.641081910108467046e+00
2.000000000000000000e+00,6.697652900652762753e+00,6.858199873930879598e+00
2.000000000000000000e+00,7.028698686969294229e+00,7.109491662776997067e+00
1.000000000000000000e+00,3.574414084341943632e+00,4.115143628649479801e+00
2.000000000000000000e+00,6.893955057960153177e+00,7.278926012972311455e+00
2.000000000000000000e+00,7.319964219411607687e+00,6.988598326108839132e+00
1.000000000000000000e+00,3.777888007583630081e+00,3.960804069317255038e+00
0.000000000000000000e+00,9.482339615450069426e-01,8.194089775958820487e-01
1.000000000000000000e+00,3.984237262480540220e+00,3.890098234843884395e+00
2.000000000000000000e+00,7.413691617673232592e+00,7.091947935153720906e+00
0.000000000000000000e+00,5.076459538069176824e-01,9.062897595867236422e-01
0.000000000000000000e+00,1.027581012009659789e+00,1.888500133239612744e+00
0.000000000000000000e+00,7.938661986931937475e-01,8.563339116513452032e-01
2.000000000000000000e+00,6.844939497274911133e+00,7.113690122320547538e+00
0.000000000000000000e+00,1.181875673079077815e+00,1.077235469419491221e+00
1.000000000000000000e+00,4.153688030484791405e+00,4.369737211719399106e+00
2.000000000000000000e+00,7.343408288544482687e+00,6.826551564842858966e+00
2.000000000000000000e+00,6.676322768102918914e+00,7.329485322946286630e+00
2.000000000000000000e+00,7.076342685697936119e+00,6.806970363735547203e+00
1.000000000000000000e+00,4.212723821819973402e+00,3.869926407653276890e+00
0.000000000000000000e+00,8.867493799944274890e-01,1.228299095026744947e+00
2.000000000000000000e+00,7.055781265012733172e+00,6.579928725742508533e+00
0.000000000000000000e+00,6.378128254072281678e-01,1.060190960685427619e+00
1.000000000000000000e+00,4.001374812948411908e+00,3.903943605870638933e+00
1.000000000000000000e+00,3.581773157556825460e+00,4.596171872431533245e+00
1.000000000000000000e+00,3.939950430309933527e+00,3.934273088097885562e+00
1.000000000000000000e+00,4.147500082149870870e+00,4.341825106334548323e+00
2.000000000000000000e+00,7.411949875619578521e+00,7.038123590747113134e+00
2.000000000000000000e+00,6.714593701723426733e+00,6.860440631542162215e+00
2.000000000000000000e+00,6.632183797535815550e+00,6.804483016396029704e+00
0.000000000000000000e+00,1.052241437465316398e+00,1.176909906520970939e+00
1.000000000000000000e+00,3.978441185423206239e+00,3.345084794675586615e+00
2.000000000000000000e+00,6.893201163981745871e+00,6.730887678357751369e+00
0.000000000000000000e+00,1.115621141283239082e+00,9.380234854126009436e-01
1.000000000000000000e+00,3.281454073965951679e+00,4.120722320791148086e+00
1.000000000000000000e+00,3.929096792463611543e+00,4.188822295981029065e+00
1.000000000000000000e+00,4.094509537757431872e+00,4.102335251188188536e+00
2.000000000000000000e+00,6.533773043983660322e+00,6.909916957726611741e+00
1.000000000000000000e+00,4.005227506791238845e+00,4.058761794758394714e+00
2.000000000000000000e+00,6.935398608887176408e+00,7.311524235279207140e+00
1.000000000000000000e+00,4.075712644523748374e+00,3.873614298992154925e+00
0.000000000000000000e+00,1.496851434056996943e+00,1.412669881449280851e+00
0.000000000000000000e+00,1.527421338270644524e+00,1.206624752079964003e+00
2.000000000000000000e+00,6.587166721360881994e+00,7.028118368610896560e+00
0.000000000000000000e+00,1.274053676863525109e+00,1.091976680562565694e+00
1.000000000000000000e+00,4.018268504198354130e+00,3.974087931809719532e+00
0.000000000000000000e+00,1.236416569692703860e+00,1.489688121980047297e+00
1.000000000000000000e+00,4.380932659013118347e+00,3.838090832775295169e+00
1.000000000000000000e+00,4.240424303551686869e+00,4.490427943779829789e+00
1.000000000000000000e+00,4.145713553602549339e+00,3.694636015857921230e+00
1.000000000000000000e+00,4.340112776862619981e+00,4.078192176626282084e+00
2.000000000000000000e+00,6.982739997220323680e+00,6.713973157400647374e+00
2.000000000000000000e+00,6.370445926883328447e+00,7.347112643326026316e+00
2.000000000000000000e+00,7.317168163252387281e+00,6.888413504301540868e+00
0.000000000000000000e+00,1.070970566098243371e+00,8.174242941419422870e-01
0.000000000000000000e+00,1.244105503649066247e+00,1.316092543962017247e+00
0.000000000000000000e+00,4.078893327781680789e-01,1.306806970219624331e+00
0.000000000000000000e+00,1.010817021165521190e+00,1.178299576423171402e+00
1.000000000000000000e+00,3.780185167216762121e+00,4.290165650191078761e+00
1.000000000000000000e+00,4.020636512196220202e+00,4.386296521205903964e+00
2.000000000000000000e+00,6.666627232021436811e+00,6.610022394941633905e+00
1.000000000000000000e+00,3.552394859993453391e+00,3.895230506287261640e+00
2.000000000000000000e+00,6.697634349755062999e+00,7.795055736949879410e+00
2.000000000000000000e+00,7.248258074448054700e+00,6.729008287356420759e+00
1.000000000000000000e+00,4.451839527083411241e+00,3.954779208085049902e+00
2.000000000000000000e+00,6.950847880683847180e+00,6.952647669634650640e+00
0.000000000000000000e+00,1.195966589212005493e+00,9.973333328589062408e-01
1.000000000000000000e+00,3.892919181837842579e+00,4.052131795721549246e+00
1.000000000000000000e+00,3.147865498557647967e+00,3.902264373597442937e+00
0.000000000000000000e+00,1.093157203760394935e+00,1.549391382022223596e+00
2.000000000000000000e+00,6.922612403626096977e+00,7.196065053786954380e+00
0.000000000000000000e+00,1.250826573986900669e+00,7.818838130945142684e-01
1.000000000000000000e+00,3.977333184364681085e+00,4.278414223806407790e+00
1.000000000000000000e+00,3.944896636843263860e+00,4.198532349249020967e+00
0.000000000000000000e+00,7.227120511410153325e-01,1.347464658982219232e+00
2.000000000000000000e+00,6.856524636101464232e+00,6.751271644398562088e+00
1.000000000000000000e+00,4.002838760336676849e+00,4.084848741783824622e+00
1.000000000000000000e+00,4.160289617732413348e+00,4.009278492010932560e+00
2.000000000000000000e+00,6.893235022990664262e+00,7.029523354020993153e+00
2.000000000000000000e+00,6.517983709619178612e+00,7.004449824415353021e+00
2.000000000000000000e+00,6.890115362778194807e+00,7.399934177827092618e+00
1.000000000000000000e+00,4.399762423479653073e+00,3.712670180710489820e+00
2.000000000000000000e+00,6.947635245462993048e+00,7.279813422170819059e+00
1.000000000000000000e+00,3.619145285134572898e+00,3.650379327923771289e+00
2.000000000000000000e+00,7.004367320108000783e+00,7.040937186006064330e+00
1.000000000000000000e+00,3.999572438473745883e+00,4.003424459346264896e+00
1.000000000000000000e+00,4.300295846782817399e+00,4.176385351140845081e+00
2.000000000000000000e+00,6.434429064833655509e+00,6.803828778085874163e+00
2.000000000000000000e+00,7.212524202603528778e+00,6.699108041310442907e+00
1.000000000000000000e+00,3.921129329460469659e+00,3.429659991543771991e+00
1.000000000000000000e+00,3.660363292218120623e+00,4.231917110222981115e+00
1.000000000000000000e+00,3.501180982036776967e+00,3.864780519376166179e+00
2.000000000000000000e+00,7.027394460816101862e+00,6.941036134809881020e+00
1.000000000000000000e+00,4.276969840450492555e+00,3.793705453188180421e+00
1.000000000000000000e+00,4.521861620949771066e+00,3.645492040831999514e+00
1.000000000000000000e+00,4.038268785519989912e+00,4.386773417622807258e+00
0.000000000000000000e+00,2.936830516971964400e-01,1.839382777801138014e+00
2.000000000000000000e+00,6.961951503252796769e+00,7.283530762226174460e+00
0.000000000000000000e+00,1.360258941197873606e+00,7.429722214569822736e-01
2.000000000000000000e+00,7.200748738347139799e+00,6.827226124411086339e+00
1.000000000000000000e+00,3.628648973602814465e+00,3.665063845238283768e+00
1.000000000000000000e+00,4.064163365737998745e+00,3.985866549070825826e+00
2.000000000000000000e+00,7.488279651283002103e+00,6.862356024258822629e+00
0.000000000000000000e+00,1.053964716549407710e+00,8.594212541078104506e-01
2.000000000000000000e+00,7.247090254021735234e+00,7.375147532111746784e+00
1.000000000000000000e+00,3.739613783168611150e+00,4.122891605467641440e+00
1.000000000000000000e+00,3.904007085514493269e+00,3.729682241799995523e+00
1.000000000000000000e+00,3.823529039319660594e+00,4.347418178605262362e+00
1.000000000000000000e+00,3.569249219886987845e+00,3.911052446145651729e+00
2.000000000000000000e+00,6.892118295914150039e+00,7.111313333752357302e+00
0.000000000000000000e+00,1.487119990288618965e+00,5.723004352309559728e-01
2.000000000000000000e+00,7.107710144687676923e+00,6.996701579996644327e+00
2.000000000000000000e+00,6.961756057843829559e+00,6.867322565703050330e+00
1.000000000000000000e+00,4.291747291962091815e+00,3.605981607752368756e+00
2.000000000000000000e+00,6.603419599707053500e+00,6.772675767717112549e+00
2.000000000000000000e+00,6.995998791808593964e+00,6.648882254853709206e+00
0.000000000000000000e+00,1.107309125532653482e+00,1.230752471245163182e+00
0.000000000000000000e+00,7.010962660230617427e-01,8.136174952067494193e-01
1.000000000000000000e+00,3.750260985616457265e+00,4.479136221994762579e+00
1.000000000000000000e+00,4.519583529936454624e+00,4.301933422919199224e+00
0.000000000000000000e+00,1.106156817503883616e+00,1.011469382433102693e+00
0.000000000000000000e+00,1.258131038187929152e+00,1.277711244609905261e+00
1.000000000000000000e+00,3.547120697483550078e+00,3.654803803942051843e+00
2.000000000000000000e+00,7.374698581886370619e+00,6.962188912394752904e+00
1.000000000000000000e+00,4.325994581683105800e+00,3.781776041925331011e+00
2.000000000000000000e+00,7.225446826600348871e+00,7.454627600474212024e+00
1.000000000000000000e+00,4.460955143977906268e+00,4.334774511106116002e+00
2.000000000000000000e+00,6.809712566925760768e+00,7.179657762003439636e+00
2.000000000000000000e+00,7.115285891644249183e+00,6.923256612789415954e+00
0.000000000000000000e+00,1.418339912592944785e+00,3.178990703586318523e-01
2.000000000000000000e+00,7.565810149452723010e+00,6.237755375211826880e+00
2.000000000000000000e+00,6.426652835052490964e+00,7.167670051142108534e+00
2.000000000000000000e+00,7.152300881999703819e+00,7.000495857510056652e+00
0.000000000000000000e+00,1.064654293081169323e+00,1.064620549264663874e+00
2.000000000000000000e+00,7.250054974944230679e+00,7.154825581698806225e+00
1.000000000000000000e+00,4.144244606315115043e+00,4.038627446166878521e+00
1.000000000000000000e+00,3.484092437328560443e+00,4.294118333492980000e+00
0.000000000000000000e+00,7.687246828404895593e-01,4.406611159330892091e-01
0.000000000000000000e+00,1.199560047975036348e+00,8.529236039396141944e-01
2.000000000000000000e+00,6.778703749915987231e+00,6.713980986586143729e+00
0.000000000000000000e+00,1.499224644298333686e+00,6.705527587731207051e-01
0.000000000000000000e+00,1.456863849606877759e+00,1.043677338540479838e+00
2.000000000000000000e+00,7.260215750770646181e+00,6.855402179868552714e+00
1.000000000000000000e+00,4.178867095116256536e+00,3.694333783636615909e+00
2.000000000000000000e+00,6.661885926056815954e+00,6.649520194148480279e+00
2.000000000000000000e+00,7.227268378446513708e+00,7.357019461372702906e+00
2.000000000000000000e+00,6.738446049240738311e+00,7.095797462818770995e+00
1.000000000000000000e+00,3.966175609391545009e+00,4.222268839963837728e+00
2.000000000000000000e+00,6.958461692056528314e+00,7.357164950722378194e+00
1.000000000000000000e+00,3.303959220722680445e+00,4.089164777633514269e+00
0.000000000000000000e+00,1.230113023348945678e+00,1.009890299254964319e+00
1.000000000000000000e+00,3.986392081706544577e+00,4.276200523080374793e+00
2.000000000000000000e+00,6.862476102205629758e+00,6.858728332308928977e+00
1.000000000000000000e+00,4.678359848569837887e+00,3.885189028594975724e+00
1.000000000000000000e+00,3.855139745703644039e+00,4.232628174508168861e+00
0.000000000000000000e+00,8.978393328504411519e-01,7.639784276409400388e-01
0.000000000000000000e+00,8.641069454448686571e-01,1.506588348002190436e+00
1.000000000000000000e+00,4.286165875376967804e+00,4.064045570762904624e+00
0.000000000000000000e+00,6.597690735453869415e-01,3.462926931779946038e-01
2.000000000000000000e+00,7.039650360745649316e+00,7.015427895517865053e+00
0.000000000000000000e+00,1.261547559783908978e+00,6.652110764898795381e-01
0.000000000000000000e+00,1.295988307455739452e+00,2.036932929544741366e+00
0.000000000000000000e+00,5.722281860963429612e-01,1.311699124763596291e+00
0.000000000000000000e+00,1.200472416304256607e+00,1.088861137398951628e+00
1.000000000000000000e+00,4.266716903581637688e+00,3.690173615648745908e+00
1.000000000000000000e+00,3.789391022024862998e+00,3.982728941995913985e+00
1.000000000000000000e+00,4.054645679073914266e+00,4.269479256642950027e+00
0.000000000000000000e+00,1.132174231678498177e+00,7.213275033351278509e-01
0.000000000000000000e+00,9.319849268802776754e-01,7.374039087969349593e-01
2.000000000000000000e+00,7.845540723407852468e+00,6.842821083881837296e+00
1.000000000000000000e+00,3.789774817322757894e+00,3.819849976372210687e+00
2.000000000000000000e+00,7.098783529897172428e+00,6.495531897463778570e+00
2.000000000000000000e+00,6.858252817067784335e+00,7.000121618486321751e+00
1.000000000000000000e+00,3.927057043972491446e+00,4.477764154539148223e+00
0.000000000000000000e+00,1.547570066570878922e+00,8.377850138858820017e-01
2.000000000000000000e+00,6.608799714842655604e+00,7.318409936995451837e+00
0.000000000000000000e+00,9.655751100964349298e-01,4.581424279113180953e-01
0.000000000000000000e+00,5.436374878896070850e-01,1.473245230805162231e+00
0.000000000000000000e+00,1.699170455148912851e+00,1.861882939691498651e+00
1.000000000000000000e+00,3.562350863183448180e+00,4.094042645778076306e+00
0.000000000000000000e+00,8.725268482886829879e-01,7.890440627664937479e-01
0.000000000000000000e+00,1.096719532860628732e+00,8.363045291060131614e-01
1.000000000000000000e+00,4.553234888666982449e+00,3.187873871724016706e+00
0.000000000000000000e+00,1.171303079203297237e+00,1.086995196719132917e+00
1.000000000000000000e+00,4.385910839736929745e+00,4.123159261115116436e+00
0.000000000000000000e+00,7.890586248674892333e-01,1.287126089611858371e+00
1.000000000000000000e+00,3.795804908057303084e+00,3.812383950526202270e+00
0.000000000000000000e+00,8.662821397390176870e-01,1.404547304274741393e+00
2.000000000000000000e+00,6.908985951547824023e+00,6.566583629612696704e+00
2.000000000000000000e+00,6.910917324601670408e+00,6.765479683140663170e+00
2.000000000000000000e+00,6.918003287395795731e+00,6.856594465832626994e+00
0.000000000000000000e+00,1.147121921696188762e+00,8.970791208741220046e-01
2.000000000000000000e+00,7.498896041271611246e+00,7.378530633526164451e+00
0.000000000000000000e+00,2.581536716977090862e-01,7.191854495949105974e-01
0.000000000000000000e+00,1.035352811007505647e+00,9.184520235364419527e-01
0.000000000000000000e+00,6.832425416261986850e-01,8.820755245129592303e-01
2.000000000000000000e+00,6.882252448010969026e+00,6.749439850721143941e+00
0.000000000000000000e+00,8.938146640547810495e-01,1.096202267730632673e+00
1.000000000000000000e+00,4.273674213679538703e+00,3.925042864713887525e+00
0.000000000000000000e+00,1.203511404217118663e+00,4.372355427095554470e-01
2.000000000000000000e+00,6.993146936449980977e+00,7.142090689135341286e+00
0.000000000000000000e+00,1.020105421782189214e+00,1.352886381082833989e+00
1.000000000000000000e+00,4.592282125925447822e+00,3.916468343206549463e+00
1.000000000000000000e+00,4.007652834392938068e+00,3.557343436130769199e+00
0.000000000000000000e+00,5.359079904947822159e-01,1.438360916678604440e+00
1.000000000000000000e+00,3.421707937538334576e+00,4.670077643702252423e+00
0.000000000000000000e+00,7.677661078289252927e-01,7.177396200021539663e-01
2.000000000000000000e+00,7.073835102699671751e+00,6.659296336820869300e+00
0.000000000000000000e+00,1.189244471989868712e+00,5.447799950981762063e-01
1.000000000000000000e+00,3.771437187169642602e+00,4.143268916450829842e+00
2.000000000000000000e+00,6.823532829434292069e+00,6.644152071249519231e+00
0.000000000000000000e+00,6.028954075410228874e-01,3.744568943173416375e-01
2.000000000000000000e+00,6.922791968877337609e+00,6.646047844822537520e+00
2.000000000000000000e+00,7.164874468430058485e+00,7.237772368910947662e+00
2.000000000000000000e+00,6.996879398104178804e+00,7.237299966127347162e+00
2.000000000000000000e+00,6.830003513029333284e+00,6.524617811992923677e+00
0.000000000000000000e+00,8.816570966243003626e-01,1.234234779401629734e+00
0.000000000000000000e+00,1.030691689444127590e+00,1.073329773241698426e+00
0.000000000000000000e+00,8.296479432631409523e-01,1.181950544154235949e+00
1.000000000000000000e+00,4.115262760359848393e+00,3.820601462986901620e+00
1.000000000000000000e+00,3.801751352278925467e+00,4.411152494386219480e+00
0.000000000000000000e+00,1.000134722177336455e+00,1.166657798865570417e+00
0.000000000000000000e+00,1.167158380725990652e+00,6.555000877764883827e-01
0.000000000000000000e+00,8.468346137478915958e-01,1.076846160587234369e+00
0.000000000000000000e+00,6.582056891319100211e-01,8.720155936364855087e-01
1.000000000000000000e+00,4.195236156082363443e+00,3.719780952437208743e+00
2.000000000000000000e+00,7.609794022723011864e+00,7.410579366253727152e+00
0.000000000000000000e+00,1.402740886460140723e+00,1.139278517279119329e+00
0.000000000000000000e+00,1.075985007473111432e+00,1.767923132856675128e+00
2.000000000000000000e+00,7.117416628827924363e+00,7.120121135507803345e+00
0.000000000000000000e+00,8.929319707178711152e-01,7.764424588560332463e-01
2.000000000000000000e+00,6.955369486751639130e+00,7.727887456183539783e+00
0.000000000000000000e+00,1.298350685199146870e+00,6.468625792382280970e-01
0.000000000000000000e+00,6.564421503221806731e-01,1.249525483787341074e+00
2.000000000000000000e+00,6.467580740948923435e+00,6.470693955348552961e+00
1.000000000000000000e+00,4.661387101039927927e+00,4.206666960268871769e+00
0.000000000000000000e+00,1.239959008132075269e+00,8.847379771341508103e-01
2.000000000000000000e+00,6.504825746842650247e+00,7.065491049880814778e+00
1.000000000000000000e+00,4.473244486094539063e+00,4.256402271995908038e+00
1.000000000000000000e+00,4.249661201161890389e+00,4.397721210920195745e+00
1.000000000000000000e+00,3.751992737110185772e+00,3.993240943637845763e+00
1.000000000000000000e+00,4.141096415339887926e+00,4.014253106783137959e+00
1.000000000000000000e+00,4.067204785117435328e+00,3.376586793298667288e+00
1.000000000000000000e+00,3.899847919299973320e+00,3.996291374442917821e+00
2.000000000000000000e+00,7.059844444629054472e+00,6.848739484192331695e+00
2.000000000000000000e+00,7.808015940852045311e+00,7.633426993704035546e+00
0.000000000000000000e+00,1.220509690384117940e+00,9.680465819449011189e-01
2.000000000000000000e+00,7.383397251519429716e+00,7.055016788173257503e+00
2.000000000000000000e+00,6.614695826281749014e+00,7.127721965619277178e+00
2.000000000000000000e+00,6.808025580613637828e+00,6.774658338640300315e+00
2.000000000000000000e+00,6.386754982969119254e+00,7.019812118396588474e+00
0.000000000000000000e+00,7.715744709244486410e-01,6.503115972074089424e-01
0.000000000000000000e+00,7.712274426665095550e-01,1.085956413575045021e+00
0.000000000000000000e+00,7.634900751191169288e-01,8.504960298911415917e-01
2.000000000000000000e+00,6.211123467298607537e+00,7.045670334408789870e+00
1.000000000000000000e+00,4.087662321145613120e+00,4.014025817160767673e+00
2.000000000000000000e+00,6.865736571448807446e+00,6.916885110911237255e+00
0.000000000000000000e+00,6.886181199050293023e-01,8.888960641335720281e-01
0.000000000000000000e+00,1.068722305290023877e+00,6.910613710956551303e-01
1.000000000000000000e+00,3.886104263918949364e+00,4.343678950080963830e+00
1.000000000000000000e+00,3.593537745036069264e+00,3.767928177714225058e+00
1.000000000000000000e+00,3.198197869247524583e+00,4.016026247325859444e+00
1.000000000000000000e+00,3.774762872251925305e+00,4.101078264297410847e+00
1.000000000000000000e+00,4.662823922389654818e+00,4.112619190016694404e+00
0.000000000000000000e+00,1.094744512198723374e+00,5.048802614881799933e-01
2.000000000000000000e+00,7.440302538701876855e+00,7.159261698570544397e+00
1.000000000000000000e+00,4.439615232280646140e+00,3.943158125888269527e+00
2.000000000000000000e+00,6.757534926474472847e+00,7.103857665814008016e+00
0.000000000000000000e+00,7.031692282659194326e-01,4.155573966640506711e-01
2.000000000000000000e+00,7.137286374709558956e+00,6.441096023763697609e+00
1.000000000000000000e+00,4.010473950922790465e+00,3.630889160874762212e+00
2.000000000000000000e+00,7.446066960135039103e+00,6.803802050101960930e+00
